word,log_odds
cassavetes,2.6062899716739727
timeless,2.6086594159198055
beautifully,2.6371836350441793
unforgettable,2.6682434604765994
delightful,2.685259437492201
delightfully,2.6924910067232766
heartbreaking,2.7173656753623057
captures,2.730183296795227
elvira,2.7351353441317703
lemmon,2.742121774447877
understated,2.8536457985378565
istanbul,2.8624160081655887
mustsee,2.8801180098990478
wonderfully,2.887653299664612
superbly,2.901077628534694
flawless,2.998169749965564
perfection,3.0044350130380164
haines,3.224014248482972
devito,3.400310255229966
paulie,3.7775271105790758
miyazaki,3.889637476900613
felix,3.9097217229439454
matthau,3.9229575501006395
edie,4.125450413999383
custer,4.1939301518821495
